month,basket_id,sector,role,export_usd_mn,export_inr_cr,quantity,quantity_unit,hs_level_used,codes_summed,n_codes,vintage_flag,retrieval_date,source_file,notes
2025-12,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,104.3,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-12,C1_LEATHER,Leather goods,CONTROL,216.97,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-12,C2_FOOTWEAR,Footwear,CONTROL,209.63,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2025-12,C3_COTTON,Cotton woven fabrics,CONTROL,182.81,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-01,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2558.25,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-01,B2_PHARMA,Pharmaceutical formulations,CORE,1866.8,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-01,B3_AC,Air conditioners,CORE,46.74,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-01,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,111.06,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-01,C1_LEATHER,Leather goods,CONTROL,219.71,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-01,C2_FOOTWEAR,Footwear,CONTROL,209.4,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-01,C3_COTTON,Cotton woven fabrics,CONTROL,176.6,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-02,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2642.06,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-02,B2_PHARMA,Pharmaceutical formulations,CORE,1860.72,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-02,B3_AC,Air conditioners,CORE,53.79,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-02,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,103.06,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-02,C1_LEATHER,Leather goods,CONTROL,212.73,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-02,C2_FOOTWEAR,Footwear,CONTROL,181.14,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-02,C3_COTTON,Cotton woven fabrics,CONTROL,171.85,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-03,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,2792.22,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-03,B2_PHARMA,Pharmaceutical formulations,CORE,1972.06,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-03,B3_AC,Air conditioners,CORE,39.78,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-03,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,78.89,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-03,C1_LEATHER,Leather goods,CONTROL,200.74,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-03,C2_FOOTWEAR,Footwear,CONTROL,167.92,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2026-03,C3_COTTON,Cotton woven fabrics,CONTROL,169.9,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
